Year,Primary MSA City,State,Population,Sheltered Homeless_percentage,Sheltered Homeless - Under 18_percentage,Sheltered Homeless - Age 18 to 24_percentage,Sheltered Homeless - Over 24_percentage,Sheltered Homeless - Female_percentage,Sheltered Homeless - Male_percentage,Sheltered Homeless - Transgender_percentage,Sheltered Homeless - Gender Non-Conforming_percentage,Sheltered Homeless - Hispanic/Latino_percentage,Sheltered Homeless - White_percentage,Sheltered Homeless - Black or African American_percentage,Sheltered Homeless - Asian_percentage,Sheltered Homeless - American Indian or Alaska Native_percentage,Sheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Sheltered Homeless - Multiple Races_percentage,Unsheltered Homeless_percentage,Unsheltered Homeless - Under 18_percentage,Unsheltered Homeless - Age 18 to 24_percentage,Unsheltered Homeless - Over 24_percentage,Unsheltered Homeless - Female_percentage,Unsheltered Homeless - Male_percentage,Unsheltered Homeless - Transgender_percentage,Unsheltered Homeless - Gender Non-Conforming_percentage,Unsheltered Homeless - Hispanic/Latino_percentage,Unsheltered Homeless - White_percentage,Unsheltered Homeless - Black or African American_percentage,Unsheltered Homeless - Asian_percentage,Unsheltered Homeless - American Indian or Alaska Native_percentage,Unsheltered Homeless - Native Hawaiian or Other Pacific Islander_percentage,Unsheltered Homeless - Multiple Races_percentage,Overall Homeless_percentage,Overall Homeless - Under 18_percentage,Overall Homeless - Age 18 to 24_percentage,Overall Homeless - Over 24_percentage,Overall Homeless - Female_percentage,Overall Homeless - Male_percentage,Overall Homeless - Transgender_percentage,Overall Homeless - Gender Non-Conforming_percentage,Overall Homeless - Hispanic/Latino_percentage,Overall Homeless - White_percentage,Overall Homeless - Black or African American_percentage,Overall Homeless - Asian_percentage,Overall Homeless - American Indian or Alaska Native_percentage,Overall Homeless - Native Hawaiian or Other Pacific Islander_percentage,Overall Homeless - Multiple Races_percentage
2020,Dallas,TX,7665875,0.054462146,0.013149184,0.003039444,0.038273517,0.022567548,0.031803284,7.83E-05,1.30E-05,0.007552954,0.019358521,0.031920687,0.000704421,0.000495703,0.000182628,0.001800186,0.031594567,0.000156538,0.001434931,0.030003098,0.008270419,0.023232834,7.83E-05,1.30E-05,0.004304792,0.015745104,0.01454498,0.000169583,0.000469614,7.83E-05,0.000587017,0.086056712,0.013305722,0.004474375,0.068276616,0.030837967,0.055036118,0.000156538,2.61E-05,0.011857746,0.035103625,0.046465668,0.000874003,0.000965317,0.000260897,0.002387203
2020,Los Angeles,CA,13177752,0.167911796,0.052224385,0.01494185,0.10074556,0.078283458,0.08789056,0.001259699,0.000478079,0.061831487,0.080681439,0.075202508,0.002435924,0.002883648,0.001236933,0.005471343,0.414342294,0.015275747,0.021604595,0.377461953,0.10889566,0.298814244,0.005304395,0.001327996,0.150154594,0.211606653,0.159754107,0.009068315,0.010707441,0.003247898,0.019957881,0.58225409,0.067500132,0.036546446,0.478207512,0.187179118,0.386704804,0.006564094,0.001806074,0.211986081,0.292288093,0.234956615,0.011504238,0.013591089,0.004484832,0.025429223
2020,Las Vegas,NV,2274734,0.080097277,0.008264703,0.008396586,0.063435989,0.023431311,0.05644616,0.000219806,0,0.010550684,0.04048825,0.032751082,0.002198059,0.001011107,0.000923185,0.002725593,0.152149658,0.001142991,0.01226517,0.138741497,0.043257805,0.108759969,0.000131884,0,0.023079622,0.097417984,0.042114814,0.002373904,0.002285982,0.003077283,0.004879691,0.232246935,0.009407693,0.020661756,0.202177485,0.066689116,0.16520613,0.000351689,0,0.033630306,0.137906234,0.074865896,0.004571963,0.003297089,0.004000468,0.007605285
2020,Kansas City,KS,2195043,0.073073739,0.016127247,0.008018066,0.048928426,0.035352383,0.037584685,0.000136672,0,0.004783505,0.033347866,0.032072265,0.000364458,0.000728915,0.000273343,0.006286893,0.0250109,0.00551242,0.003097889,0.01640059,0.008154738,0.016446147,0.000227786,0.000182229,0.00291566,0.014350516,0.008154738,0.000136672,0.000364458,0.000136672,0.001867845,0.098084639,0.021639667,0.011115955,0.065329016,0.04350712,0.054030832,0.000364458,0.000182229,0.007699166,0.047698382,0.040227002,0.000501129,0.001093373,0.000410015,0.008154738
2020,Jacksonville,FL,1612764,0.056734897,0.011781017,0.005890508,0.039063372,0.025112168,0.031560724,0,6.20E-05,0.004960428,0.021329841,0.032242783,0.000186016,0.000434037,0.000186016,0.002356203,0.027964414,0.000186016,0.001426123,0.026352275,0.00520845,0.022755964,0,0,0.001612139,0.011781017,0.015501338,0.000248021,0.000186016,0.000248021,0,0.084699311,0.011967033,0.007316632,0.065415647,0.030320617,0.054316689,0,6.20E-05,0.006572567,0.033110858,0.047744121,0.000434037,0.000620054,0.000434037,0.002356203
2020,Indianapolis,IN,2113979,0.066320432,0.009791961,0.002459816,0.054068654,0.018685143,0.047351464,0.000283825,0,0.002554425,0.0261592,0.037937936,0.000662258,9.46E-05,0.000283825,0.001182604,0.008798574,0,0.000662258,0.008136315,0.002790945,0.005960324,4.73E-05,0,0.000946083,0.005439978,0.002932858,4.73E-05,9.46E-05,4.73E-05,0.000236521,0.075119005,0.009791961,0.003122075,0.06220497,0.021476088,0.053311788,0.000331129,0,0.003500508,0.031599179,0.040870794,0.000709562,0.000189217,0.000331129,0.001419125
2020,Memphis,TN,1338391,0.068813971,0.013299551,0.004034695,0.051479725,0.020621776,0.048192195,0,0,0.000523016,0.010684471,0.056186869,7.47E-05,0.001270182,0.00022415,0.000373583,0.007546375,0,0.000373583,0.007172792,0.000747166,0.006724492,7.47E-05,0,7.47E-05,0.001120749,0.006276193,7.47E-05,0,0,7.47E-05,0.076360346,0.013299551,0.004408278,0.058652516,0.021368942,0.054916687,7.47E-05,0,0.000597733,0.01180522,0.062463062,0.000149433,0.001270182,0.00022415,0.000448299
2020,Houston,TX,7140749,0.032461581,0.007912335,0.002968876,0.021580369,0.01623079,0.016146766,7.00E-05,1.40E-05,0.004705389,0.010573121,0.019997902,0.00016805,0.000350103,0.000126037,0.001246368,0.023190845,1.40E-05,0.000490145,0.022686696,0.004397298,0.018709522,7.00E-05,1.40E-05,0.003164934,0.011455381,0.011063265,0.000126037,0.000224066,4.20E-05,0.000280083,0.055652425,0.007926339,0.003459021,0.044267065,0.020628088,0.034856287,0.000140041,2.80E-05,0.007870323,0.022028501,0.031061167,0.000294087,0.000574169,0.00016805,0.001526451
2020,Fresno,CA,1009503,0.0950963,0.029618535,0.007231281,0.058246484,0.048142502,0.046359446,0.000495293,9.91E-05,0.041208397,0.059732363,0.023476899,0.001783056,0.007231281,0.001089645,0.001783056,0.265576229,0.00515105,0.008816219,0.25160896,0.079147858,0.184447198,0.000891528,0.001089645,0.146804913,0.15284749,0.042793335,0.004556698,0.027142069,0.002575525,0.035661112,0.360672529,0.034769585,0.016047501,0.309855444,0.12729036,0.230806644,0.001386821,0.001188704,0.18801331,0.212579854,0.066270234,0.006339753,0.03437335,0.00366517,0.037444168
2020,Denver,CO,2969922,0.15296698,0.028081546,0.009730895,0.115154539,0.052627645,0.098925157,0.000942786,0.000471393,0.037475732,0.089362616,0.040304089,0.001043798,0.006868867,0.002424306,0.012963303,0.052560303,0.000639747,0.003535446,0.048385109,0.013097987,0.038687885,0.000336709,0.000437722,0.012424569,0.032256739,0.007407602,0.000202026,0.004545574,0.000673418,0.007474944,0.205527283,0.028721293,0.013266342,0.163539649,0.065725632,0.137613042,0.001279495,0.000909115,0.0499003,0.121619356,0.047711691,0.001245824,0.011414441,0.003097724,0.020438247
2020,Charlotte,NC,2668915,0.057326666,0.013113943,0.003634436,0.040578287,0.025590924,0.031660806,7.49E-05,0,0.002135699,0.011053181,0.043425887,0.000112405,0.000149874,0,0.00258532,0.014949895,0.000636963,0.001011647,0.013301285,0.004046588,0.010865839,3.75E-05,0,0.000412153,0.006332161,0.007830898,3.75E-05,0.000299747,0,0.000449621,0.072276562,0.013750906,0.004646083,0.053879573,0.029637512,0.042526645,0.000112405,0,0.002547852,0.017385342,0.051256784,0.000149874,0.000449621,0,0.003034941
2020,Columbus,OH,2141756,0.074845127,0.020076984,0.005229354,0.04953879,0.032730152,0.041974903,0.000140072,0,0.003455109,0.019516696,0.047671163,0.001494101,0.000373525,0.000326835,0.005462807,0.020217056,4.67E-05,0.002894821,0.017275544,0.006209858,0.013773745,0.000233453,0,0.000653669,0.00989842,0.009011297,4.67E-05,0.000420216,4.67E-05,0.000793741,0.095062183,0.020123674,0.008124175,0.066814334,0.03894001,0.055748647,0.000373525,0,0.004108778,0.029415115,0.056682461,0.001540792,0.000793741,0.000373525,0.006256548
2020,Cleveland,OH,2086509,0.075053594,0.011694174,0.005463672,0.057895748,0.021375417,0.052911346,0.000766831,0,0.003834156,0.018835289,0.054349154,0.000383416,0.000239635,9.59E-05,0.001150247,0.005224037,0,0.000239635,0.004984402,0.001389881,0.003834156,0,0,0.000431342,0.00282769,0.002396347,0,0,0,0,0.080277631,0.011694174,0.005703306,0.062880151,0.022765298,0.056745502,0.000766831,0,0.004265498,0.021662979,0.056745502,0.000383416,0.000239635,9.59E-05,0.001150247
2020,Cincinnati,OH,2258932,0.045862381,0.007702755,0.003939915,0.034219711,0.014652942,0.031120901,8.85E-05,0,0.000486956,0.015051361,0.028951735,8.85E-05,4.43E-05,8.85E-05,0.001637942,0.002479048,0,0.000177075,0.002301973,0.000486956,0.001947823,4.43E-05,0,4.43E-05,0.001549405,0.000885374,0,0,0,4.43E-05,0.048341429,0.007702755,0.00411699,0.036521684,0.015139898,0.033068725,0.000132806,0,0.000531224,0.016600765,0.029837109,8.85E-05,4.43E-05,8.85E-05,0.001682211
2020,Chicago,IL,9600822,0.054078703,0.015123705,0.005249551,0.033705447,0.024112519,0.029747453,0.0001979,2.08E-05,0.007561853,0.013498844,0.038361299,0.000677025,0.000416631,0.000145821,0.000979083,0.018185943,0.000156237,0.001093656,0.01693605,0.004322547,0.013863396,0,0,0.001687356,0.005197472,0.012592672,0.000114574,0.000166652,1.04E-05,0.000104158,0.072264646,0.015279942,0.006343207,0.050641497,0.028435065,0.043610849,0.0001979,2.08E-05,0.009249208,0.018696316,0.05095397,0.000791599,0.000583283,0.000156237,0.001083241
2020,Buffalo,NY,1164723,0.072034295,0.019060326,0.004893867,0.048080101,0.03047935,0.041297373,8.59E-05,0.000171715,0.007641302,0.030651065,0.03305507,0.001373717,0.002318148,0.000257572,0.004378724,0.002833292,0,0,0.002833292,0.000515144,0.002318148,0,0,0.000515144,0.00128786,0.001373717,0,0,0,0.000171715,0.074867587,0.019060326,0.004893867,0.050913393,0.030994494,0.043615521,8.59E-05,0.000171715,0.008156446,0.031938925,0.034428787,0.001373717,0.002318148,0.000257572,0.004550438
2020,Boston,MA,4930567,0.130552936,0.049304674,0.010485609,0.070762653,0.063582951,0.066523789,0.000304225,0.000141972,0.044518207,0.046100175,0.067842096,0.002007883,0.000689576,0.001196617,0.01271659,0.004015765,0,0.000223098,0.003792667,0.001216899,0.002778585,2.03E-05,0,0.001054645,0.002230981,0.000811266,6.08E-05,2.03E-05,0,0.000892392,0.134568702,0.049304674,0.010708708,0.07455532,0.06479985,0.069302374,0.000324506,0.000141972,0.045572852,0.048331155,0.068653362,0.002068728,0.000709858,0.001196617,0.013608982
2020,Birmingham,AL,1116544,0.053826808,0.008150149,0.003582483,0.042094176,0.021315774,0.032511034,0,0,0.001253869,0.020509716,0.031078041,0.000179124,0.000268686,0.000179124,0.001612117,0.022121833,8.96E-05,0.001253869,0.020778402,0.0051946,0.016837671,8.96E-05,0,0.000716497,0.007164966,0.014419494,0,0.00044781,0,8.96E-05,0.075948642,0.008239711,0.004836352,0.062872578,0.026510375,0.049348705,8.96E-05,0,0.001970366,0.027674682,0.045497535,0.000179124,0.000716497,0.000179124,0.001701679
2020,Baltimore,MD,2842463,0.079860318,0.013966761,0.003869883,0.062023675,0.032225573,0.047247757,0.000386988,0,0.002708918,0.015303629,0.061284879,0.000492531,0.000668434,0.000281446,0.001829399,0.013685314,0,0.000316627,0.013368688,0.00277928,0.010835673,3.52E-05,3.52E-05,0.001442411,0.005066029,0.007387959,3.52E-05,0.000175904,3.52E-05,0.000985061,0.093545633,0.013966761,0.00418651,0.075392362,0.035004853,0.05808343,0.000422169,3.52E-05,0.004151329,0.020369658,0.068672838,0.000527711,0.000844338,0.000316627,0.002814461
2020,Austin,TX,2299994,0.040521845,0.012608729,0.003304356,0.02460876,0.019826139,0.020391358,0.00026087,4.35E-05,0.014217428,0.021347882,0.016347869,0.000173913,0.000130435,0,0.002521746,0.068434961,0.000347827,0.004434794,0.06365234,0.015000039,0.053087095,0.000130435,0.000217392,0.011913075,0.045391423,0.020260922,0.000478262,0.000782611,0.000565219,0.000956524,0.108956806,0.012956556,0.007739151,0.0882611,0.034826178,0.073478453,0.000391305,0.00026087,0.026130503,0.066739305,0.036608791,0.000652176,0.000913046,0.000565219,0.00347827
2020,Atlanta,GA,6103261,0.0442878,0.008208726,0.002801781,0.033277292,0.015729296,0.028329118,0.000213001,1.64E-05,0.001458237,0.004047017,0.038504006,0.000786465,0.000131077,0.000114693,0.000704541,0.018957079,0.000163847,0.000458771,0.018334461,0.00335886,0.015352448,0.000213001,3.28E-05,0.000917542,0.002228317,0.015843989,4.92E-05,0.000213001,6.55E-05,0.000557079,0.063244878,0.008372573,0.003260552,0.051611753,0.019088156,0.043681566,0.000426002,4.92E-05,0.002375779,0.006275334,0.054347995,0.000835619,0.000344078,0.000180232,0.001261621
2020,Milwaukee,WI,1574391,0.056085178,0.010861343,0.003429898,0.041793938,0.017721138,0.038109974,0.000254066,0,0.005716496,0.018102238,0.034870626,0.000127033,0.000508133,0.000317583,0.002159565,0.005525946,0,0.000698683,0.004827263,0.001270332,0.004192097,6.35E-05,0,0.0003811,0.001587916,0.003366381,6.35E-05,0.00019055,6.35E-05,0.000254066,0.061611125,0.010861343,0.004128581,0.046621201,0.01899147,0.042302071,0.000317583,0,0.006097596,0.019690153,0.038237007,0.00019055,0.000698683,0.0003811,0.002413632
2020,Miami,FL,6132940,0.069249006,0.021115485,0.00495684,0.043176682,0.029529068,0.03957319,0.000114138,3.26E-05,0.018425095,0.023740653,0.043568011,0.000407635,0.000244581,0.00021197,0.001076156,0.049470564,0.000375024,0.001059851,0.048035689,0.010647422,0.038611172,0.000130443,8.15E-05,0.008804912,0.025664689,0.022452527,0.00021197,0.000505467,0.000163054,0.000472856,0.11871957,0.021490509,0.00601669,0.091212371,0.04017649,0.078184362,0.000244581,0.000114138,0.027230007,0.049405342,0.066020538,0.000619605,0.000750048,0.000375024,0.001549012
2020,Detroit,MI,4384636,0.051908528,0.013638532,0.004264892,0.034005103,0.020936744,0.030903363,4.56E-05,2.28E-05,0.001391222,0.009898199,0.039980514,0.000250876,0.000182455,6.84E-05,0.001528063,0.006454356,0.000205262,0.000410524,0.005838569,0.001824553,0.004629803,0,0,0.000456138,0.003147354,0.003170161,0,2.28E-05,0,0.000114035,0.058362883,0.013843795,0.004675417,0.039843672,0.022761296,0.035533166,4.56E-05,2.28E-05,0.00184736,0.013045553,0.043150674,0.000250876,0.000205262,6.84E-05,0.001642098
2020,Minneapolis,MN,3693860,0.10013915,0.033000709,0.008933744,0.058204696,0.043152691,0.056499163,0.000324863,0.000162432,0.008419377,0.023525526,0.061236755,0.002382332,0.004277368,0.000541439,0.008175729,0.026530513,0.00124531,0.002003324,0.023281879,0.007742578,0.018408927,0.000162432,0.000216576,0.0022199,0.007336499,0.012074091,0.000785087,0.004818807,0.000460223,0.001055806,0.126669663,0.034246019,0.010937069,0.081486575,0.050895269,0.074908091,0.000487295,0.000379007,0.010639277,0.030862025,0.073310846,0.003167418,0.009096176,0.001001662,0.009231536
2020,Riverside,CA,4606086,0.031784035,0.008336796,0.002474986,0.020972253,0.015349257,0.016347936,6.51E-05,2.17E-05,0.013004534,0.019930153,0.009226923,0.000282235,0.000586181,8.68E-05,0.001671701,0.098673798,0.001150652,0.009704552,0.087818595,0.028462343,0.069668695,8.68E-05,0.000455919,0.031957719,0.062895048,0.020407782,0.00106381,0.002996036,0.000955258,0.010355864,0.130457833,0.009487448,0.012179538,0.108790848,0.043811601,0.086016631,0.000151973,0.000477629,0.044962252,0.082825201,0.029634705,0.001346045,0.003582217,0.0010421,0.012027565
2020,Virginia Beach,VA,1801090,0.068403023,0.014713312,0.003886535,0.049803175,0.026317397,0.042085626,0,0,0.004386233,0.015046444,0.048914824,0.00027761,0.001110439,0.000111044,0.002942662,0.012270347,5.55E-05,0.000444175,0.01177065,0.002887141,0.009383207,0,0,0.000499697,0.006940242,0.004774886,0.000111044,0,5.55E-05,0.000388654,0.08067337,0.014768834,0.004330711,0.061573825,0.029204537,0.051468833,0,0,0.00488593,0.021986686,0.05368971,0.000388654,0.001110439,0.000166566,0.003331316
2020,Tampa,FL,3187378,0.070841927,0.014651541,0.004423699,0.051766687,0.027138294,0.043703634,0,0,0.008314044,0.037836742,0.030275669,0.000470606,0.000439232,6.27E-05,0.00175693,0.044550725,0.000219616,0.001286324,0.043044785,0.010259216,0.034071892,0.000125495,9.41E-05,0.004455072,0.02710692,0.013773076,0.000156869,0.00150594,0.00050198,0.00150594,0.115392652,0.014871157,0.005710022,0.094811472,0.03739751,0.077775526,0.000125495,9.41E-05,0.012769116,0.064943662,0.044048745,0.000627475,0.001945172,0.000564727,0.00326287
2020,St. Louis,MO,2819023,0.05360013,0.014969725,0.007910542,0.030719863,0.023518786,0.029691138,0.000283786,0.00010642,0.000922305,0.011138611,0.040297649,0.000425679,0.000177366,0.00021284,0.001347985,0.008087908,0.000390206,0.000709466,0.006988237,0.002092924,0.005959512,3.55E-05,0,0.000177366,0.001915557,0.005959512,7.09E-05,3.55E-05,0,0.00010642,0.061688039,0.015359931,0.008620008,0.0377081,0.02561171,0.035650649,0.00031926,0.00010642,0.001099672,0.013054168,0.046257161,0.000496626,0.00021284,0.00021284,0.001454405
2020,Seattle,WA,4027487,0.189075719,0.046033668,0.014897627,0.128144424,0.081043092,0.106592523,0.001042834,0.00039727,0.024556256,0.088144294,0.06473019,0.004270653,0.006877738,0.007026714,0.018026129,0.177902499,0.018646863,0.017380565,0.14187507,0.068007668,0.103290215,0.002135327,0.004469288,0.024854208,0.098796098,0.023041663,0.002929867,0.040496717,0.00558661,0.007051544,0.366978217,0.064680532,0.032278192,0.270019494,0.14905076,0.209882738,0.00317816,0.004866558,0.049410464,0.186940392,0.087771854,0.00720052,0.047374455,0.012613324,0.025077673
2020,San Jose,CA,1995547,0.084337778,0.016737266,0.00541205,0.062188463,0.032422188,0.051113805,0.000601339,0.000200446,0.041692829,0.053368826,0.014231687,0.005462162,0.00445993,0.001453236,0.005361938,0.396983885,0.019894295,0.077322158,0.299767432,0.139209951,0.247701507,0.008067963,0.002004463,0.161559713,0.152138737,0.078775393,0.012327447,0.035178325,0.005762831,0.112801152,0.481321663,0.03663156,0.082734208,0.361955895,0.171632139,0.298815312,0.008669302,0.002204909,0.203252542,0.205507563,0.09300708,0.017789609,0.039638255,0.007216067,0.11816309
2020,San Francisco,CA,4740552,0.110830975,0.014702929,0.009808984,0.086319062,0.040923504,0.067587066,0.001856324,0.000464081,0.028224561,0.043370477,0.049783232,0.003923594,0.003185283,0.00206727,0.00850112,0.263745657,0.001982891,0.034384181,0.227378584,0.086825332,0.164495611,0.007003404,0.00542131,0.046133868,0.092795101,0.100178207,0.00822689,0.011369984,0.004303296,0.046872179,0.374576632,0.016685821,0.044193166,0.313697645,0.127748836,0.232082677,0.008859728,0.005885391,0.074358429,0.136165577,0.149961439,0.012150484,0.014555267,0.006370566,0.055373298
2020,San Diego,CA,3296045,0.111254549,0.022572507,0.008221975,0.080460067,0.042930239,0.067869219,0.000424751,3.03E-05,0.033251973,0.068020916,0.032857561,0.001881042,0.001850703,0.001061879,0.005582448,0.120477724,0.001213576,0.008586048,0.110678101,0.030946179,0.087953896,0.000151697,0.001425951,0.033342991,0.085405387,0.024908641,0.001607988,0.002912582,0.002032739,0.003610388,0.231732273,0.023786083,0.016808023,0.191138167,0.073876419,0.155823115,0.000576448,0.001456291,0.066594965,0.153426303,0.057766202,0.00348903,0.004763284,0.003094618,0.009192836
2020,San Antonio,TX,2568358,0.064554863,0.019506626,0.003893538,0.041154699,0.028734312,0.035625875,0.000194677,0,0.032082755,0.045048237,0.01736518,0.000428289,0.000467225,7.79E-05,0.001168061,0.049603677,0.000155742,0.003309507,0.046138428,0.017014762,0.032355302,0.000194677,3.89E-05,0.021180848,0.036599259,0.010434682,0.000194677,0.000856578,3.89E-05,0.001479545,0.11415854,0.019662368,0.007203046,0.087293127,0.045749074,0.067981177,0.000389354,3.89E-05,0.053263603,0.081647496,0.027799863,0.000622966,0.001323803,0.000116806,0.002647606
2020,Salt Lake City,UT,1260259,0.134099419,0.030707974,0.009442503,0.093948942,0.05609958,0.077047654,0.000952185,0,0.037928711,0.095615266,0.01737738,0.00190437,0.00642725,0.003729392,0.00904576,0.02126547,0,0.003570695,0.017694775,0.004443531,0.01674259,0,7.93E-05,0.003650043,0.015155615,0.002618509,0.000158698,0.001428278,0.00063479,0.00126958,0.155364889,0.030707974,0.013013198,0.111643718,0.060543111,0.093790245,0.000952185,7.93E-05,0.041578755,0.110770881,0.01999589,0.002063068,0.007855528,0.004364182,0.01031534
2020,Sacramento,CA,2399865,0.067128776,0.014875837,0.008125457,0.044127482,0.028918293,0.037293764,0.000500028,0.00041669,0.013084069,0.03325187,0.025626441,0.001166732,0.001041725,0.000666704,0.005375302,0.162509141,0.014417478,0.010167239,0.137924425,0.054919756,0.106214308,0.000791711,0.000583366,0.027626554,0.073670811,0.050586179,0.001333408,0.015834224,0.004666929,0.01641759,0.229637917,0.029293314,0.018292696,0.182051907,0.083838049,0.143508072,0.001291739,0.001000056,0.040710623,0.106922681,0.07621262,0.002500141,0.016875949,0.005333633,0.021792893
2020,Washington,DC,6366679,0.116025953,0.030235544,0.010413592,0.075376817,0.050732886,0.064444901,0.000753925,9.42E-05,0.011638721,0.013350759,0.095607145,0.001806279,0.000549737,0.000361256,0.004350777,0.014842903,1.57E-05,0.000392669,0.014434527,0.003502611,0.011151811,0.000141361,4.71E-05,0.001602091,0.004115175,0.009534013,0.000157068,9.42E-05,7.85E-05,0.000863873,0.130868856,0.03025125,0.010806262,0.089811344,0.054235497,0.075596712,0.000895286,0.000141361,0.013240812,0.017465935,0.105141158,0.001963347,0.000643978,0.00043979,0.00521465
2020,Richmond,VA,1316556,0.031597593,0.005164991,0.000835513,0.025597088,0.010102115,0.021495478,0,0,0.00053169,0.005772637,0.023926062,0.000151912,0.000607646,7.60E-05,0.001063381,0.009874248,7.60E-05,0.000759558,0.009038734,0.002582496,0.007291752,0,0,0.000911469,0.004025655,0.005089035,0,0,0,0.000759558,0.04147184,0.005240947,0.001595071,0.034635823,0.01268461,0.02878723,0,0,0.001443159,0.009798292,0.029015097,0.000151912,0.000607646,7.60E-05,0.001822938
2020,Phoenix,AZ,4869678,0.074994692,0.02410837,0.00470257,0.046183752,0.033226016,0.041563323,0.000184817,2.05E-05,0.0172496,0.038791066,0.027804713,0.000410705,0.003593667,0.00043124,0.003963301,0.077356244,0.001416931,0.006181107,0.069758206,0.025956542,0.051173815,0.000205352,2.05E-05,0.013861286,0.054459453,0.012752383,0.000533916,0.007556968,0.00039017,0.001663354,0.152350936,0.025525302,0.010883676,0.115941958,0.059182558,0.092737138,0.00039017,4.11E-05,0.031110887,0.093250519,0.040557096,0.000944621,0.011150635,0.00082141,0.005626655
2020,New York,NY,20048886,0.421888777,0.13759368,0.038371209,0.245923888,0.201377772,0.218326345,0.002035026,0.000149634,0.146975747,0.085401254,0.302261183,0.004129905,0.002079916,0.006149968,0.021866552,0.025627359,0.000139659,0.001541233,0.023946468,0.00514243,0.02030038,0.000144646,3.99E-05,0.008434384,0.012893484,0.011826093,0.000409,0.000224451,1.50E-05,0.000259366,0.447516136,0.137733338,0.039912442,0.269870356,0.206520203,0.238626725,0.002179672,0.000189537,0.155410131,0.098294738,0.314087276,0.004538906,0.002304367,0.006164931,0.022125918
2020,Oklahoma City,OK,1429854,0.071056206,0.012378886,0.005315228,0.053362092,0.026086579,0.04413038,0.000839247,0,0.004545919,0.046508245,0.018673235,0.000279749,0.0030073,0,0.002587677,0.038955026,6.99E-05,0.001188933,0.037696156,0.010001021,0.028744193,0.000139874,6.99E-05,0.003986421,0.020491603,0.009721272,0.000209812,0.005734851,6.99E-05,0.002727551,0.110011232,0.012448823,0.006504161,0.091058248,0.036087601,0.072874573,0.000979121,6.99E-05,0.00853234,0.066999848,0.028394507,0.00048956,0.008742151,6.99E-05,0.005315228
2020,Philadelphia,PA,6241540,0.146310045,0.035584167,0.00940473,0.101321148,0.058959808,0.086757435,0.000512694,8.01E-05,0.016342121,0.043627054,0.095216886,0.000672911,0.000785063,0.000608824,0.005399309,0.028406451,0.000416564,0.002531427,0.025458461,0.007514171,0.020491738,0.000240325,0.000160217,0.004582202,0.01158368,0.014932212,0.000352477,0.000208282,0.000128173,0.001201627,0.174716496,0.036000731,0.011936157,0.126779609,0.066473979,0.107249172,0.000753019,0.000240325,0.020924323,0.055210733,0.110149098,0.001025388,0.000993345,0.000736998,0.006600935
2020,Nashville,TN,1996681,0.071719018,0.007312134,0.004807979,0.059598904,0.01963258,0.051685773,0.000300499,0.000100166,0.001903158,0.032754356,0.036460506,0.000350582,0.000550914,0.000300499,0.001302161,0.029248538,5.01E-05,0.000951579,0.028246876,0.006811303,0.022437235,0,0,0.001552577,0.018580835,0.008964877,0.000450748,0.000550914,0.000200332,0.000500831,0.100967556,0.007362218,0.005759558,0.08784578,0.026443884,0.074123007,0.000300499,0.000100166,0.003455735,0.051335191,0.045425383,0.00080133,0.001101828,0.000500831,0.001802992
2020,Pittsburgh,PA,2369166,0.030559277,0.007428775,0.001941612,0.021188891,0.012493848,0.017896593,0.000168836,0,0.00118185,0.010763281,0.01641928,0.000295463,8.44E-05,0.000168836,0.002827999,0.006880058,0,0.000464298,0.00641576,0.001899403,0.004896238,8.44E-05,0,8.44E-05,0.002574746,0.00400985,0,4.22E-05,0,0.000253254,0.037439335,0.007428775,0.00240591,0.027604651,0.014393251,0.022792831,0.000253254,0,0.001266268,0.013338027,0.02042913,0.000295463,0.000126627,0.000168836,0.003081253
2020,Providence,MA,1673082,0.080450331,0.022114875,0.004183895,0.05415156,0.034427482,0.045723999,0.00023908,5.98E-05,0.020441317,0.047218248,0.023788434,0.00017931,0.001733328,0.00035862,0.007172392,0.00932411,5.98E-05,0.000537929,0.00872641,0.002570107,0.006694233,5.98E-05,0,0.001434478,0.005737914,0.001912638,0.00023908,0.00011954,0,0.001314939,0.08977444,0.022174645,0.004721825,0.06287797,0.036997589,0.052418232,0.00029885,5.98E-05,0.021875796,0.052956161,0.025701071,0.00041839,0.001852868,0.00035862,0.008487331
2020,Raleigh,NC,1417587,0.078936954,0.018199941,0.005643393,0.05509362,0.032449508,0.04599365,0.000493797,0,0.00409146,0.018552653,0.056363384,0.000564339,0.000775966,0.00028217,0.002398442,0.02313791,0.000705424,0.000917051,0.021515434,0.005431765,0.017706144,0,0,0.002468984,0.009523225,0.011851124,0,0.000423254,0,0.001340306,0.102074864,0.018905365,0.006560444,0.076609055,0.037881273,0.063699794,0.000493797,0,0.006560444,0.028075878,0.068214508,0.000564339,0.001199221,0.00028217,0.003738748
